Pooling Layers,Max RF,Highest Internal Layer Parameters,Conv Layers,RF25 Layer Name,Family,Origin,Architecture,MAX RF,Attention Layers,Parameters,Recurrent Layers,Model,Layers,Crop Percentage,Dense Layers,Output Features,RF25 Layer Number,Bottlenecks,Last Layer Parameters,First Layer Parameters,Lowest Internal Layer Parameters,Training Dataset,Residual Blocks,Normalization Layers,Has Convolutional Layers,Has Residual Blocks,Has Dense Layers,Has Bottlenecks,Has Recurrent Layers,Has Skip Connections,Has Attention Layers,Tokenized,Transformer,Has ReLU,Has GeLU,Other,Year Made,Learning Type,Primary Application,Key Distinguishing Feature,Pooling Type
0.0,,10677696.0,1.0,,cait,timm,cait_xxs24_384,,0.0,12.029224,0.0,cait_xxs24_384,45.1,1.0,157.0,1000,,0.0,193000.0,147648.0,384.0,ImageNet-1K,0.0,53.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Class Attention Mechanism,Average
0.0,,16016544.0,1.0,,cait,timm,cait_xxs36_224,,0.0,17.29972,0.0,cait_xxs36_224,65.5,1.0,229.0,1000,,0.0,193000.0,147648.0,384.0,ImageNet-1K,0.0,77.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Class Attention Mechanism,Average
0.0,,16016544.0,1.0,,cait,timm,cait_xxs36_384,,0.0,17.37268,0.0,cait_xxs36_384,65.5,1.0,229.0,1000,,0.0,193000.0,147648.0,384.0,ImageNet-1K,0.0,77.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Class Attention Mechanism,Average
0.0,,6346752.0,20.0,,coat,timm,coat_lite_mini,,0.0,11.01156,0.0,coat_lite_mini,16.7,0.9,33.0,1000,,0.0,513000.0,3264.0,640.0,ImageNet-1K,0.0,21.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Co-Scale and Conv-Attentional Mechanisms,Class Token
0.0,,9520128.0,20.0,,coat,timm,coat_lite_small,,0.0,19.838504,0.0,coat_lite_small,28.7,0.9,65.0,1000,,0.0,513000.0,3264.0,640.0,ImageNet-1K,0.0,37.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Co-Scale and Conv-Attentional Mechanisms,Class Token
0.0,,2492160.0,20.0,,coat,timm,coat_lite_tiny,,0.0,5.72196,0.0,coat_lite_tiny,16.7,0.9,33.0,1000,,0.0,321000.0,3264.0,640.0,ImageNet-1K,0.0,21.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Co-Scale and Conv-Attentional Mechanisms,Class Token
0.0,,5756832.0,20.0,,coat,timm,coat_mini,,0.0,10.337004,0.0,coat_mini,34.5,0.9,81.0,1000,,0.0,217000.0,7752.0,4.0,ImageNet-1K,0.0,59.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Co-Scale and Conv-Attentional Mechanisms,Class Token
0.0,,2883744.0,20.0,,coat,timm,coat_tiny,,0.0,5.49854,0.0,coat_tiny,34.5,0.9,81.0,1000,,0.0,153000.0,7752.0,4.0,ImageNet-1K,0.0,59.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Co-Scale and Conv-Attentional Mechanisms,Class Token
8.0,,26634146.0,67.0,,coatnet,timm,coatnet_0_rw_224,,18.0,27.435562,0.0,coatnet_0_rw_224,33.3,0.95,1.0,1000,,0.0,769000.0,19360.0,1536.0,ImageNet-1K,0.0,35.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Hybrid Convolution and Transformer Architecture,"Max, Average"
6.0,,40909718.0,110.0,,coatnet,timm,coatnet_1_rw_224,,32.0,41.721502,0.0,coatnet_1_rw_224,53.5,0.95,1.0,1000,,0.0,769000.0,19360.0,1536.0,ImageNet-1K,0.0,58.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Hybrid Convolution and Transformer Architecture,"Max, Average"
6.0,,26634146.0,67.0,,coatnet,timm,coatnet_bn_0_rw_224,,18.0,27.435562,0.0,coatnet_bn_0_rw_224,32.9,0.95,1.0,1000,,0.0,769000.0,19360.0,1536.0,ImageNet-1K,0.0,35.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Hybrid Convolution and Transformer Architecture,"Max, Average"
8.0,,14596340.0,76.0,,coatnet,timm,coatnet_nano_rw_224,,18.0,15.141244,0.0,coatnet_nano_rw_224,37.7,0.9,1.0,1000,,0.0,513000.0,19360.0,1024.0,ImageNet-1K,0.0,41.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Hybrid Convolution and Transformer Architecture,"Max, Average"
8.0,,40880198.0,110.0,,coatnet,timm,coatnet_rmlp_1_rw_224,,32.0,41.691982,0.0,coatnet_rmlp_1_rw_224,65.1,0.95,33.0,1000,,0.0,769000.0,19360.0,1536.0,ImageNet-1K,0.0,58.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Hybrid Convolution and Transformer Architecture,"Max, Average"
6.0,,14600212.0,76.0,,coatnet,timm,coatnet_rmlp_nano_rw_224,,18.0,15.145116,0.0,coatnet_rmlp_nano_rw_224,43.6,0.9,19.0,1000,,0.0,513000.0,19360.0,1024.0,ImageNet-1K,0.0,41.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Hybrid Convolution and Transformer Architecture,"Max, Average"
0.0,,85027456.0,1.0,,convit,timm,convit_base,,0.0,86.54004,0.0,convit_base,20.8,,69.0,1000,,0.0,769000.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Combines Convolutions and Transformers,Class Token
0.0,,26926056.0,1.0,,convit,timm,convit_small,,0.0,27.777322,0.0,convit_small,20.8,,69.0,1000,,0.0,433000.0,332208.0,864.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Combines Convolutions and Transformers,Class Token
0.0,,5331616.0,1.0,,convit,timm,convit_tiny,,0.0,5.710512,0.0,convit_tiny,20.8,,69.0,1000,,0.0,193000.0,147648.0,384.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Combines Convolutions and Transformers,Class Token
0.0,,20226048.0,65.0,,convmixer,timm,convmixer_768_32,,0.0,21.110248,0.0,convmixer_768_32,29.8,0.96,1.0,1000,,0.0,769000.0,115200.0,20226048.0,ImageNet-1K,0.0,65.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,Image Classification,Mixes Per-Patch Fully Connected and Depthwise Convolutions,Average
0.0,,22753280.0,41.0,,convmixer,timm,convmixer_1024_20_ks9_p14,,0.0,24.383464,0.0,convmixer_1024_20_ks9_p14,19.0,0.96,1.0,1000,,0.0,1025000.0,605184.0,22753280.0,ImageNet-1K,0.0,41.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,Image Classification,Mixes Per-Patch Fully Connected and Depthwise Convolutions,Average
0.0,,49858560.0,41.0,,convmixer,timm,convmixer_1536_20,,0.0,51.62596,0.0,convmixer_1536_20,19.0,0.96,1.0,1000,,0.0,1537000.0,230400.0,49858560.0,ImageNet-1K,0.0,41.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,Image Classification,Mixes Per-Patch Fully Connected and Depthwise Convolutions,Average
0.0,,3370000.0,41.0,,convnext,timm,convnext_atto_ols,,0.0,3.702912,0.0,convnext_atto_ols,15.3,0.875,1.0,1000,,0.0,321640.0,9432.0,3370000.0,ImageNet-1K,0.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,87539840.0,40.0,,convnext,timm,convnext_base,,0.0,88.591464,0.0,convnext_base,39.2,0.875,73.0,1000,,0.0,1027048.0,6528.0,87539840.0,ImageNet-1K,0.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,87539840.0,40.0,,convnext,timm,convnext_base_384_in22ft1k,,0.0,88.591464,0.0,convnext_base_384_in22ft1k,39.2,1.0,73.0,1000,,0.0,1027048.0,6528.0,87539840.0,ImageNet-1K,0.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,87539840.0,40.0,,convnext,timm,convnext_base_in22k,,0.0,109.953489,0.0,convnext_base_in22k,39.2,0.875,73.0,21841,,0.0,22389073.0,6528.0,87539840.0,ImageNet-21K,0.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,4827360.0,41.0,,convnext,timm,convnext_femto_ols,,0.0,5.22652,0.0,convnext_femto_ols,15.3,0.875,1.0,1000,,0.0,385768.0,11184.0,4827360.0,ImageNet-1K,0.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,196190400.0,40.0,,convnext,timm,convnext_large,,0.0,197.767336,0.0,convnext_large,39.2,0.875,73.0,1000,,0.0,1540072.0,9792.0,196190400.0,ImageNet-1K,0.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,196190400.0,40.0,,convnext,timm,convnext_large_384_in22ft1k,,0.0,197.767336,0.0,convnext_large_384_in22ft1k,39.2,1.0,73.0,1000,,0.0,1540072.0,9792.0,196190400.0,ImageNet-1K,0.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,196190400.0,40.0,,convnext,timm,convnext_large_in22k,,0.0,229.799953,0.0,convnext_large_in22k,39.2,0.875,73.0,21841,,0.0,33572689.0,9792.0,196190400.0,ImageNet-21K,0.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,14942880.0,47.0,,convnext,timm,convnext_nano_ols,,0.0,15.64956,0.0,convnext_nano_ols,17.3,0.95,1.0,1000,,0.0,642280.0,60080.0,14942880.0,ImageNet-1K,0.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,8525440.0,41.0,,convnext,timm,convnext_pico_ols,,0.0,9.061928,0.0,convnext_pico_ols,15.3,0.95,1.0,1000,,0.0,514024.0,19520.0,8525440.0,ImageNet-1K,0.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,49434720.0,40.0,,convnext,timm,convnext_small,,0.0,50.223688,0.0,convnext_small,39.2,0.875,73.0,1000,,0.0,770536.0,4896.0,49434720.0,ImageNet-1K,0.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,49434720.0,40.0,,convnext,timm,convnext_small_384_in22ft1k,,0.0,50.223688,0.0,convnext_small_384_in22ft1k,39.2,1.0,73.0,1000,,0.0,770536.0,4896.0,49434720.0,ImageNet-1K,0.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,49434720.0,40.0,,convnext,timm,convnext_small_in22k,,0.0,66.250417,0.0,convnext_small_in22k,39.2,0.875,73.0,21841,,0.0,16797265.0,4896.0,49434720.0,ImageNet-21K,0.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,27807072.0,22.0,,convnext,timm,convnext_tiny,,0.0,28.589128,0.0,convnext_tiny,21.2,0.875,37.0,1000,,0.0,770536.0,4896.0,27807072.0,ImageNet-1K,0.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,27807072.0,22.0,,convnext,timm,convnext_tiny_384_in22ft1k,,0.0,28.589128,0.0,convnext_tiny_384_in22ft1k,21.2,1.0,37.0,1000,,0.0,770536.0,4896.0,27807072.0,ImageNet-1K,0.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,27807072.0,22.0,,convnext,timm,convnext_tiny_in22ft1k,,0.0,28.589128,0.0,convnext_tiny_in22ft1k,21.2,0.875,37.0,1000,,0.0,770536.0,4896.0,27807072.0,ImageNet-1K,0.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,348094720.0,40.0,,convnext,timm,convnext_xlarge_384_in22ft1k,,0.0,350.196968,0.0,convnext_xlarge_384_in22ft1k,39.2,1.0,73.0,1000,,0.0,2053096.0,13056.0,348094720.0,ImageNet-1K,0.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2022.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Design Principles in ConvNet,Average
0.0,,7812096.0,2.0,,crossvit,timm,crossvit_9_240,,24.0,8.553296,0.0,crossvit_9_240,35.9,0.875,86.0,1000,,0.0,386000.0,252288.0,768.0,ImageNet-1K,0.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Dual-branch Transformers for Multi-scale Processing,Class Token
0.0,,7812096.0,6.0,,crossvit,timm,crossvit_9_dagger_240,,24.0,8.776592,0.0,crossvit_9_dagger_240,36.9,0.875,86.0,1000,,0.0,386000.0,475584.0,768.0,ImageNet-1K,0.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Dual-branch Transformers for Multi-scale Processing,Class Token
0.0,,26417664.0,2.0,,crossvit,timm,crossvit_15_240,,30.0,27.528464,0.0,crossvit_15_240,46.7,0.875,110.0,1000,,0.0,578000.0,378432.0,1152.0,ImageNet-1K,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Dual-branch Transformers for Multi-scale Processing,Class Token
0.0,,26417664.0,6.0,,crossvit,timm,crossvit_15_dagger_240,,30.0,28.209008,0.0,crossvit_15_dagger_240,47.7,0.875,110.0,1000,,0.0,578000.0,1058976.0,1152.0,ImageNet-1K,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Dual-branch Transformers for Multi-scale Processing,Class Token
0.0,,26417664.0,6.0,,crossvit,timm,crossvit_15_dagger_408,,30.0,28.50008,0.0,crossvit_15_dagger_408,47.7,1.0,110.0,1000,,0.0,578000.0,1058976.0,1152.0,ImageNet-1K,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Dual-branch Transformers for Multi-scale Processing,Class Token
0.0,,41975808.0,2.0,,crossvit,timm,crossvit_18_240,,33.0,43.271408,0.0,crossvit_18_240,52.1,0.875,122.0,1000,,0.0,674000.0,441504.0,1344.0,ImageNet-1K,0.0,62.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Dual-branch Transformers for Multi-scale Processing,Class Token
0.0,,41975808.0,6.0,,crossvit,timm,crossvit_18_dagger_240,,33.0,44.266976,0.0,crossvit_18_dagger_240,53.1,0.875,122.0,1000,,0.0,674000.0,1437072.0,1344.0,ImageNet-1K,0.0,62.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Dual-branch Transformers for Multi-scale Processing,Class Token
0.0,,41975808.0,6.0,,crossvit,timm,crossvit_18_dagger_408,,33.0,44.60656,0.0,crossvit_18_dagger_408,53.1,1.0,122.0,1000,,0.0,674000.0,1437072.0,1344.0,ImageNet-1K,0.0,62.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Dual-branch Transformers for Multi-scale Processing,Class Token
0.0,,102805632.0,2.0,,crossvit,timm,crossvit_base_240,,27.0,105.025232,0.0,crossvit_base_240,41.3,0.875,98.0,1000,,0.0,1154000.0,756864.0,2304.0,ImageNet-1K,0.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Dual-branch Transformers for Multi-scale Processing,Class Token
0.0,,25745472.0,2.0,,crossvit,timm,crossvit_small_240,,27.0,26.856272,0.0,crossvit_small_240,41.3,0.875,98.0,1000,,0.0,578000.0,378432.0,1152.0,ImageNet-1K,0.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Dual-branch Transformers for Multi-scale Processing,Class Token
0.0,,6458400.0,2.0,,crossvit,timm,crossvit_tiny_240,,27.0,7.0148,0.0,crossvit_tiny_240,41.3,0.875,98.0,1000,,0.0,290000.0,189216.0,576.0,ImageNet-1K,0.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Dual-branch Transformers for Multi-scale Processing,Class Token
0.0,,20090880.0,55.0,,darknet,timm,cs3darknet_focus_l,,0.0,21.15172,0.0,cs3darknet_focus_l,35.9,0.887,1.0,1000,,0.0,1025000.0,7040.0,20090880.0,ImageNet-1K,0.0,55.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2018.0,Supervised,Object Detection,Efficiency and Performance in Object Detection,"Max, Average"
0.0,,8513280.0,41.0,,darknet,timm,cs3darknet_focus_m,,0.0,9.30436,0.0,cs3darknet_focus_m,26.8,0.887,1.0,1000,,0.0,769000.0,5280.0,8513280.0,ImageNet-1K,0.0,41.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2018.0,Supervised,Object Detection,Efficiency and Performance in Object Detection,"Max, Average"
0.0,,20090880.0,56.0,,darknet,timm,cs3darknet_l,,0.0,21.164168,0.0,cs3darknet_l,36.4,0.887,1.0,1000,,0.0,1025000.0,19488.0,20090880.0,ImageNet-1K,0.0,56.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2018.0,Supervised,Object Detection,Efficiency and Performance in Object Detection,"Max, Average"
0.0,,8513280.0,42.0,,darknet,timm,cs3darknet_m,,0.0,9.31024,0.0,cs3darknet_m,27.3,0.887,1.0,1000,,0.0,769000.0,11160.0,8513280.0,ImageNet-1K,0.0,42.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2018.0,Supervised,Object Detection,Efficiency and Performance in Object Detection,"Max, Average"
0.0,,33696000.0,62.0,,darknet,timm,cs3darknet_x,,0.0,35.04632,0.0,cs3darknet_x,40.3,0.95,1.0,1000,,0.0,1281000.0,30120.0,33696000.0,ImageNet-1K,0.0,62.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2018.0,Supervised,Object Detection,Efficiency and Performance in Object Detection,"Max, Average"
0.0,,46464000.0,62.0,,edgenet,timm,cs3edgenet_x,,0.0,47.82112,0.0,cs3edgenet_x,40.3,0.887,1.0,1000,,0.0,1281000.0,30120.0,46464000.0,ImageNet-1K,0.0,62.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,Object Detection,Specialized in Edge Detection,Max
0.0,,49364464.0,110.0,,edgenet,timm,cs3se_edgenet_x,,0.0,50.721584,0.0,cs3se_edgenet_x,52.3,0.95,1.0,1000,,0.0,1281000.0,30120.0,49364464.0,ImageNet-1K,0.0,62.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,Object Detection,Specialized in Edge Detection,Max
0.0,,20840304.0,98.0,,darknet,timm,cs3sedarknet_l,,0.0,21.913592,0.0,cs3sedarknet_l,46.9,0.887,1.0,1000,,0.0,1025000.0,19488.0,20840304.0,ImageNet-1K,0.0,56.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2018.0,Supervised,Object Detection,Efficiency and Performance in Object Detection,"Max, Average"
0.0,,34047584.0,110.0,,darknet,timm,cs3sedarknet_x,,0.0,35.397904,0.0,cs3sedarknet_x,52.3,0.887,1.0,1000,,0.0,1281000.0,30120.0,34047584.0,ImageNet-1K,0.0,62.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2018.0,Supervised,Object Detection,Efficiency and Performance in Object Detection,"Max, Average"
0.0,,26580992.0,67.0,,darknet,timm,cspdarknet53,,0.0,27.642184,0.0,cspdarknet53,42.8,0.887,1.0,1000,,0.0,1025000.0,928.0,26580992.0,ImageNet-1K,0.0,67.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2018.0,Supervised,Object Detection,Efficiency and Performance in Object Detection,"Max, Average"
1.0,,20541440.0,55.0,,resnet,timm,cspresnet50,,0.0,21.616168,0.0,cspresnet50,36.2,0.887,1.0,1000,,13.0,1025000.0,9536.0,20541440.0,ImageNet-1K,0.0,55.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,18454016.0,55.0,,resnext,timm,cspresnext50,,0.0,20.569896,0.0,cspresnext50,36.2,0.887,1.0,1000,,13.0,2049000.0,9536.0,18454016.0,ImageNet-1K,0.0,55.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
0.0,,40548352.0,52.0,,darknet,timm,darknet53,,0.0,41.609928,0.0,darknet53,35.3,0.887,1.0,1000,,0.0,1025000.0,928.0,40548352.0,ImageNet-1K,0.0,52.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2018.0,Supervised,Object Detection,Efficiency and Performance in Object Detection,"Max, Average"
5.0,,34961408.0,52.0,,darknet,timm,darknetaa53,,0.0,36.022984,0.0,darknetaa53,36.3,0.887,1.0,1000,,0.0,1025000.0,928.0,34961408.0,ImageNet-1K,0.0,52.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2018.0,Supervised,Object Detection,Efficiency and Performance in Object Detection,"Max, Average"
0.0,,85072896.0,1.0,,deit3,timm,deit3_base_patch16_224,,13.0,86.58532,0.0,deit3_base_patch16_224,22.6,0.9,49.0,1000,,0.0,769000.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2022.0,Self-Supervised,Image Classification,Advancements in Data Efficiency,Class Token
0.0,,85072896.0,1.0,,deit3,timm,deit3_base_patch16_224_in21ft1k,,13.0,86.58532,0.0,deit3_base_patch16_224_in21ft1k,22.6,1.0,49.0,1000,,0.0,769000.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2022.0,Self-Supervised,Image Classification,Advancements in Data Efficiency,Class Token
0.0,,85072896.0,1.0,,deit3,timm,deit3_base_patch16_384,,13.0,86.87716,0.0,deit3_base_patch16_384,22.6,1.0,49.0,1000,,0.0,769000.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2022.0,Self-Supervised,Image Classification,Advancements in Data Efficiency,Class Token
0.0,,85072896.0,1.0,,deit3,timm,deit3_base_patch16_384_in21ft1k,,13.0,86.87716,0.0,deit3_base_patch16_384_in21ft1k,22.6,1.0,49.0,1000,,0.0,769000.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2022.0,Self-Supervised,Image Classification,Advancements in Data Efficiency,Class Token
0.0,,629760000.0,1.0,,deit3,timm,deit3_huge_patch14_224,,33.0,632.12644,0.0,deit3_huge_patch14_224,58.6,0.9,129.0,1000,,0.0,1281000.0,753920.0,2560.0,ImageNet-1K,0.0,65.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2022.0,Self-Supervised,Image Classification,Advancements in Data Efficiency,Class Token
