,cnn00_dense10_conv10_augment.npy,cnn00_dense10_conv11_augment.npy,cnn00_dense10_conv2_augment.npy,cnn00_dense10_conv3_augment.npy,cnn00_dense10_conv4_augment.npy,cnn00_dense10_conv5_augment.npy,cnn00_dense10_conv6_augment.npy,cnn00_dense10_conv7_augment.npy,cnn00_dense10_conv8_augment.npy,cnn00_dense10_conv9_augment.npy,cnn00_dense1_conv10_augment.npy,cnn00_dense1_conv11_augment.npy,cnn00_dense1_conv2_augment.npy,cnn00_dense1_conv3_augment.npy,cnn00_dense1_conv4_augment.npy,cnn00_dense1_conv5_augment.npy,cnn00_dense1_conv6_augment.npy,cnn00_dense1_conv7_augment.npy,cnn00_dense1_conv8_augment.npy,cnn00_dense1_conv9_augment.npy,cnn00_dense2_conv10_augment.npy,cnn00_dense2_conv11_augment.npy,cnn00_dense2_conv2_augment.npy,cnn00_dense2_conv3_augment.npy,cnn00_dense2_conv4_augment.npy,cnn00_dense2_conv5_augment.npy,cnn00_dense2_conv6_augment.npy,cnn00_dense2_conv7_augment.npy,cnn00_dense2_conv8_augment.npy,cnn00_dense2_conv9_augment.npy,cnn00_dense3_conv10_augment.npy,cnn00_dense3_conv11_augment.npy,cnn00_dense3_conv2_augment.npy,cnn00_dense3_conv3_augment.npy,cnn00_dense3_conv4_augment.npy,cnn00_dense3_conv5_augment.npy,cnn00_dense3_conv6_augment.npy,cnn00_dense3_conv7_augment.npy,cnn00_dense3_conv8_augment.npy,cnn00_dense3_conv9_augment.npy,cnn00_dense4_conv10_augment.npy,cnn00_dense4_conv11_augment.npy,cnn00_dense4_conv2_augment.npy,cnn00_dense4_conv3_augment.npy,cnn00_dense4_conv4_augment.npy,cnn00_dense4_conv5_augment.npy,cnn00_dense4_conv6_augment.npy,cnn00_dense4_conv7_augment.npy,cnn00_dense4_conv8_augment.npy,cnn00_dense4_conv9_augment.npy,cnn00_dense5_conv10_augment.npy,cnn00_dense5_conv11_augment.npy,cnn00_dense5_conv2_augment.npy,cnn00_dense5_conv3_augment.npy,cnn00_dense5_conv4_augment.npy,cnn00_dense5_conv5_augment.npy,cnn00_dense5_conv6_augment.npy,cnn00_dense5_conv7_augment.npy,cnn00_dense5_conv8_augment.npy,cnn00_dense5_conv9_augment.npy,cnn00_dense6_conv10_augment.npy,cnn00_dense6_conv11_augment.npy,cnn00_dense6_conv2_augment.npy,cnn00_dense6_conv3_augment.npy,cnn00_dense6_conv4_augment.npy,cnn00_dense6_conv5_augment.npy,cnn00_dense6_conv6_augment.npy,cnn00_dense6_conv7_augment.npy,cnn00_dense6_conv8_augment.npy,cnn00_dense6_conv9_augment.npy,cnn00_dense7_conv10_augment.npy,cnn00_dense7_conv11_augment.npy,cnn00_dense7_conv2_augment.npy,cnn00_dense7_conv3_augment.npy,cnn00_dense7_conv4_augment.npy,cnn00_dense7_conv5_augment.npy,cnn00_dense7_conv6_augment.npy,cnn00_dense7_conv7_augment.npy,cnn00_dense7_conv8_augment.npy,cnn00_dense7_conv9_augment.npy,cnn00_dense8_conv10_augment.npy,cnn00_dense8_conv11_augment.npy,cnn00_dense8_conv2_augment.npy,cnn00_dense8_conv3_augment.npy,cnn00_dense8_conv4_augment.npy,cnn00_dense8_conv5_augment.npy,cnn00_dense8_conv6_augment.npy,cnn00_dense8_conv7_augment.npy,cnn00_dense8_conv8_augment.npy,cnn00_dense8_conv9_augment.npy,cnn00_dense9_conv10_augment.npy,cnn00_dense9_conv11_augment.npy,cnn00_dense9_conv2_augment.npy,cnn00_dense9_conv3_augment.npy,cnn00_dense9_conv4_augment.npy,cnn00_dense9_conv5_augment.npy,cnn00_dense9_conv6_augment.npy,cnn00_dense9_conv7_augment.npy,cnn00_dense9_conv8_augment.npy,cnn00_dense9_conv9_augment.npy
cnn00_dense6_conv10_augment.npy,0.86571175,0.9943494,0.9878717,0.9882017,0.071298175,0.990254,0.98643434,0.19175516,0.99338603,0.15501332,0.9972747,0.9961702,0.10307383,0.05867657,0.051748317,0.0399334,0.06831145,0.1458982,0.99384344,0.9962747,0.09852149,0.9951757,0.08886423,0.07457831,0.078570746,0.114457466,0.15201284,0.037858035,0.022266353,0.12738803,0.9420904,0.106070176,0.05422607,0.087120675,0.073607504,0.20566174,0.14643195,0.99336,0.07052982,0.14103757,0.12871523,0.99539185,0.043094963,0.052613236,0.07582169,0.14580496,0.9927609,0.99253565,0.07299075,0.99501896,0.09903209,0.09439178,0.078762,0.033944447,0.9926881,0.9905293,0.99371165,0.9838113,0.108034514,0.11022047,1.0,0.99753517,0.9888582,0.086686485,0.0792837,0.14413013,0.9946062,0.99506694,0.99296707,0.12473241,0.9978179,0.9932678,0.9863915,0.09805844,0.99103874,0.9913637,0.99190456,0.991788,0.9938287,0.99361855,0.07783093,0.99558616,0.98896956,0.991177,0.08950771,0.21130165,0.9923304,0.061231762,0.9930457,0.10552282,0.9978776,0.9953617,0.98718333,0.98972183,0.99248236,0.99323726,0.9939488,0.9934675,0.9948363,0.9972608
cnn00_dense6_conv11_augment.npy,0.86751837,0.9966308,0.988904,0.98851955,0.069828145,0.9913498,0.98661655,0.18992136,0.99406135,0.1577829,0.9968091,0.997904,0.10339093,0.0580306,0.051760692,0.040359735,0.06830751,0.14904924,0.9945492,0.99606067,0.10106393,0.99659353,0.08804213,0.07411904,0.07886442,0.112728655,0.15544185,0.038239397,0.022120032,0.13010423,0.94320315,0.108506665,0.053784244,0.0872655,0.07443183,0.21119939,0.14950055,0.99383163,0.07099898,0.1399985,0.13166063,0.9978039,0.0422077,0.051985614,0.07804496,0.14844209,0.99369717,0.9927354,0.072406024,0.99353117,0.101125345,0.09671662,0.078390606,0.033404604,0.99307376,0.9916481,0.99442625,0.9861482,0.110457465,0.11245153,0.99753517,1.0,0.98985916,0.08429452,0.07779506,0.14461885,0.99534345,0.9949191,0.99235517,0.12724808,0.9967847,0.9945231,0.9877232,0.0960813,0.991571,0.99256307,0.99259764,0.99274766,0.9943325,0.99192977,0.0802512,0.99741095,0.98980975,0.99081,0.08813495,0.20915152,0.9930614,0.061249733,0.9932244,0.10546916,0.99757254,0.9977447,0.9888904,0.99020916,0.99320775,0.99428725,0.99475855,0.99424124,0.99523747,0.99646086
cnn00_dense6_conv2_augment.npy,0.8642477,0.989083,0.99458873,0.9901493,0.07605413,0.9915066,0.987281,0.20251639,0.99006236,0.17121314,0.98972434,0.9901396,0.12147864,0.07521636,0.06634362,0.05340524,0.08243638,0.16477303,0.9895199,0.9908801,0.112851515,0.9888466,0.1044067,0.08976529,0.09289113,0.1260449,0.17007259,0.04899721,0.032228503,0.14209685,0.94242275,0.11961532,0.068983085,0.10373914,0.08653407,0.22983575,0.16360119,0.99088734,0.08069091,0.15025893,0.14363536,0.9898922,0.05559304,0.066146806,0.09036764,0.16409719,0.9917225,0.98966634,0.08277482,0.98770666,0.11254345,0.108461864,0.092998594,0.04598055,0.99185777,0.99199665,0.9923824,0.9859327,0.12326329,0.124649115,0.9888582,0.98985916,1.0,0.09325844,0.08494663,0.15485892,0.99165857,0.98944795,0.98792666,0.13919912,0.9900852,0.9875333,0.9949471,0.10465664,0.99102175,0.99208266,0.99068403,0.9901496,0.9891835,0.9873586,0.089845054,0.9895636,0.99522114,0.9903584,0.09944807,0.21954101,0.9917375,0.0707317,0.98796463,0.11670201,0.98911744,0.9894746,0.9946177,0.9909188,0.99145347,0.99341506,0.9922428,0.9906942,0.98990065,0.98970824
cnn00_dense6_conv3_augment.npy,0.09851867,0.086979814,0.09642432,0.09110727,0.77290267,0.09252198,0.08594024,0.49236614,0.09000715,0.075871564,0.090537526,0.08739479,0.09421853,0.07263841,0.08790883,0.08534703,0.083348684,0.09983553,0.094398975,0.09153578,0.004717584,0.08489165,0.095779434,0.09888735,0.09603719,0.32583708,0.0362226,0.09842148,0.08773941,0.010429002,0.16099042,0.0049510095,0.1036051,0.08533497,0.10414556,0.11420277,0.0316121,0.089873545,0.5991048,0.4776298,0.005308361,0.085752584,0.0886625,0.064150825,0.12745103,0.039804667,0.09073879,0.085767075,0.5835835,0.081608355,-0.00018076382,0.021392815,0.07860731,0.068437986,0.089533046,0.09170022,0.09052062,0.0937767,0.029765183,0.02863364,0.086686485,0.08429452,0.09325844,1.0,0.8214856,0.7018953,0.08938185,0.089788064,0.0863676,0.013990552,0.08808244,0.08574051,0.10002229,0.86880803,0.091640316,0.09005882,0.08836704,0.09007126,0.087995075,0.08372131,0.065441474,0.08725921,0.09612483,0.09247741,0.6766023,0.55111265,0.090519734,0.65766776,0.085709654,0.5971515,0.089144096,0.08930209,0.09910904,0.09213902,0.08901851,0.09590594,0.090830736,0.09043864,0.087313324,0.08514388
cnn00_dense6_conv4_augment.npy,0.07877755,0.080037445,0.08625594,0.08276255,0.86112636,0.085132435,0.07964393,0.4610091,0.08201916,0.103633106,0.08170617,0.08008627,0.09928617,0.079236515,0.08623892,0.0820276,0.08840822,0.11809113,0.08515241,0.08239444,0.009484582,0.07809802,0.09415224,0.09189963,0.08320638,0.38304225,0.044240095,0.0924653,0.08168485,0.018299153,0.13130012,0.009721953,0.095820405,0.08980959,0.10747785,0.11828534,0.043557975,0.082020484,0.68294716,0.44878837,0.010567776,0.07945546,0.09186741,0.06431273,0.16381812,0.04840131,0.08271865,0.07919239,0.6729213,0.07597592,0.010500141,0.028380023,0.0890439,0.07476349,0.08274548,0.08471992,0.08334732,0.08662765,0.029703591,0.032305393,0.0792837,0.07779506,0.08494663,0.8214856,1.0,0.75075257,0.082235724,0.082112454,0.07980278,0.026561175,0.08008708,0.07826241,0.08938507,0.8528814,0.084683776,0.08321452,0.08168452,0.08221397,0.08061548,0.077927195,0.0653355,0.07987855,0.08658819,0.085142784,0.6643347,0.52311933,0.08307635,0.7549928,0.07858839,0.6654531,0.08083314,0.08155601,0.089129224,0.08487254,0.08281246,0.08672776,0.083051175,0.082554676,0.07997631,0.077881664
cnn00_dense6_conv5_augment.npy,0.12868516,0.14857793,0.15894638,0.15244831,0.7053964,0.1578188,0.15065567,0.5415166,0.15267223,0.30359754,0.15103167,0.1497222,0.22692847,0.2019743,0.20615235,0.1963739,0.21048194,0.1958118,0.15682717,0.15197064,0.14782776,0.14528391,0.21808654,0.21223317,0.19833192,0.4101627,0.20410258,0.20090489,0.18462175,0.16104811,0.1968286,0.14641686,0.20133741,0.20478657,0.22625564,0.24246061,0.19302268,0.15536694,0.7498426,0.53675413,0.1524383,0.14650956,0.19665344,0.17513886,0.29962873,0.2022663,0.15341215,0.14931877,0.7624464,0.14114933,0.15552315,0.16877894,0.21014467,0.1764474,0.14920676,0.15828137,0.15368754,0.16749072,0.16861574,0.17678857,0.14413013,0.14461885,0.15485892,0.7018953,0.75075257,1.0,0.15210722,0.15009797,0.14760381,0.17828584,0.14751942,0.14407113,0.16318294,0.7166803,0.15431474,0.15508428,0.15043192,0.15455434,0.15092377,0.14542486,0.11047952,0.14621504,0.1568809,0.15408261,0.621064,0.5838634,0.15351497,0.7756554,0.14792249,0.7382748,0.14732014,0.15020186,0.16276084,0.1545549,0.15301329,0.15655242,0.15235414,0.15237279,0.14874625,0.14519781
cnn00_dense6_conv6_augment.npy,0.8707208,0.9949216,0.9912561,0.99024606,0.07305121,0.99506706,0.9913795,0.19801968,0.99576056,0.16280355,0.9962066,0.9964095,0.10787614,0.06350076,0.05524316,0.04319688,0.07221543,0.15310521,0.9954358,0.99601066,0.10388737,0.99458843,0.09322737,0.07918643,0.08204458,0.119116865,0.15941781,0.040484656,0.024657445,0.1330004,0.94692135,0.11149463,0.058661934,0.091359675,0.07728893,0.22021434,0.15373896,0.99579895,0.076600835,0.14726461,0.13425848,0.9953556,0.046057433,0.056232035,0.08235468,0.15235338,0.9971979,0.9950707,0.0787109,0.9928158,0.103466414,0.099448025,0.08276776,0.037062805,0.99401844,0.99617517,0.99790555,0.9890838,0.11336359,0.11516026,0.9946062,0.99534345,0.99165857,0.08938185,0.082235724,0.15210722,1.0,0.9955953,0.99311614,0.1298091,0.99623364,0.9933219,0.98971933,0.10140133,0.9933878,0.9962848,0.99634767,0.9951268,0.99586976,0.9929195,0.082102835,0.99506414,0.99092543,0.99108356,0.09371755,0.2171941,0.9971734,0.06688877,0.9945534,0.1117632,0.9947352,0.9948574,0.9920655,0.9921043,0.9946825,0.99700534,0.9978369,0.99620795,0.99622107,0.9957422
cnn00_dense6_conv7_augment.npy,0.87184936,0.9936382,0.9889793,0.989691,0.072706826,0.99060786,0.98760045,0.19876812,0.9970454,0.15962484,0.9958666,0.9953063,0.106824055,0.06269769,0.05489733,0.0428101,0.07221704,0.15167522,0.9959686,0.995205,0.10162359,0.9948243,0.09207794,0.07880736,0.081765614,0.117117025,0.15630938,0.03999535,0.0246416,0.13031456,0.94384134,0.10899529,0.057695635,0.09043172,0.07671329,0.21670745,0.15078478,0.9963123,0.07471146,0.1468579,0.13178658,0.99481493,0.04589869,0.055929706,0.080644965,0.14996284,0.9938223,0.99592644,0.07747689,0.99329686,0.10165735,0.09785786,0.082206585,0.03701062,0.9937665,0.9927476,0.99464774,0.9858191,0.11163141,0.11359689,0.99506694,0.9949191,0.98944795,0.089788064,0.082112454,0.15009797,0.9955953,1.0,0.99548125,0.12776406,0.99628335,0.99249506,0.9878208,0.101924405,0.9927935,0.9926661,0.9930469,0.995431,0.997365,0.99293375,0.08177403,0.99453926,0.9894017,0.99213535,0.09320395,0.21789846,0.9937263,0.064826086,0.9965596,0.10965542,0.99509746,0.9942993,0.98925686,0.9918523,0.99422914,0.99412245,0.9946431,0.996819,0.99770886,0.9954155
cnn00_dense6_conv8_augment.npy,0.8566809,0.99202484,0.98693615,0.9897168,0.071841925,0.9892649,0.98978895,0.1945043,0.99421066,0.1570288,0.99268514,0.9928723,0.10687588,0.062700994,0.05419841,0.04239168,0.07200003,0.14873339,0.99137604,0.99127334,0.097917974,0.99372035,0.092603415,0.07813125,0.08112657,0.119563706,0.15181601,0.03946983,0.023707978,0.12612209,0.9338493,0.105034485,0.057584118,0.09012369,0.075624235,0.2102292,0.14663418,0.9946106,0.07365328,0.14402106,0.12808333,0.99252737,0.04602741,0.05584354,0.07871783,0.14694276,0.9918478,0.99601203,0.07506218,0.99402404,0.098288596,0.09350483,0.08236299,0.036601122,0.9908826,0.99138564,0.99290067,0.98085195,0.107194304,0.10963112,0.99296707,0.99235517,0.98792666,0.0863676,0.07980278,0.14760381,0.99311614,0.99548125,1.0,0.12417933,0.99414873,0.9931747,0.9849396,0.09903669,0.9906483,0.99144226,0.9929471,0.9937804,0.9955629,0.99395466,0.07808364,0.99349844,0.98696446,0.99036884,0.0923102,0.21367458,0.99214625,0.06376071,0.9956744,0.10730583,0.99142826,0.989131,0.98606807,0.99016446,0.99064,0.99122775,0.9922188,0.993328,0.9956092,0.9941712
cnn00_dense6_conv9_augment.npy,0.1324816,0.1267663,0.13998282,0.13828413,0.007850066,0.13890348,0.13350204,0.15987489,0.13184237,0.7271765,0.12776643,0.12948248,0.62219435,0.6528641,0.6966722,0.7020767,0.6955207,0.6267717,0.13530335,0.12960362,0.88525265,0.1245305,0.59978884,0.6716168,0.6831773,0.31421804,0.89195293,0.6879156,0.65013,0.8997068,0.10676242,0.854732,0.5661322,0.6820191,0.6449666,0.5713404,0.87713104,0.13642913,0.2448893,0.19211788,0.8851287,0.12580012,0.6178361,0.640226,0.66099817,0.898004,0.13102937,0.12862049,0.23759262,0.12249896,0.9247493,0.91011727,0.6363907,0.5817765,0.1332928,0.13822253,0.1323412,0.1468063,0.9035129,0.918808,0.12473241,0.12724808,0.13919912,0.013990552,0.026561175,0.17828584,0.1298091,0.12776406,0.12417933,1.0,0.12497959,0.119154654,0.1457681,0.033895083,0.13639413,0.13426596,0.12626287,0.13493596,0.12847456,0.12482693,0.44490725,0.12383674,0.1381163,0.13898236,0.15484442,0.122721106,0.1330502,0.17906845,0.12867935,0.24631327,0.12626478,0.13152647,0.13993755,0.1384574,0.13696091,0.13267869,0.13019046,0.12980081,0.1265778,0.12365707
cnn00_dense7_conv10_augment.npy,0.8695719,0.9954764,0.989327,0.98950076,0.07177188,0.9918795,0.98889536,0.19451097,0.99604875,0.15759742,0.99851245,0.9972936,0.10356697,0.059545,0.052624416,0.040520288,0.06911927,0.14761895,0.9953906,0.99767137,0.098732986,0.9963592,0.08944133,0.07540844,0.07933882,0.11550608,0.1531039,0.03793944,0.022586323,0.12781072,0.94551635,0.106629625,0.05513388,0.08771305,0.07417478,0.20959726,0.14725238,0.99573046,0.07312627,0.14330882,0.12912159,0.996943,0.043378912,0.053520508,0.076688744,0.14699402,0.99512744,0.9953194,0.07491258,0.9960197,0.09891975,0.094652824,0.07962226,0.034761958,0.99372196,0.99329174,0.9957275,0.98672265,0.10845291,0.110654645,0.9978179,0.9967847,0.9900852,0.08808244,0.08008708,0.14751942,0.99623364,0.99628335,0.99414873,0.12497959,1.0,0.9948659,0.98809826,0.09924431,0.9929889,0.9937002,0.99460614,0.9948899,0.9964824,0.99586505,0.078448705,0.99669975,0.98981357,0.9917714,0.09032316,0.21405503,0.9948112,0.0633213,0.99553853,0.1077893,0.99793226,0.996064,0.99002254,0.99153864,0.99411535,0.99524456,0.9960391,0.99614334,0.9968859,0.9984319
cnn00_dense7_conv11_augment.npy,0.858525,0.9940766,0.986399,0.98796874,0.07124694,0.9895808,0.9893495,0.19288112,0.9920895,0.15183331,0.9930014,0.99458915,0.1022005,0.058780443,0.051110387,0.039021116,0.0671399,0.14101574,0.98863494,0.99174464,0.09209893,0.99685043,0.08951675,0.07415086,0.078041576,0.11573894,0.14430782,0.037399307,0.021735521,0.12053531,0.9373988,0.09971993,0.054532196,0.08685238,0.07333936,0.19916932,0.13916737,0.99119914,0.07016518,0.14339784,0.12128707,0.9950973,0.042905174,0.053111285,0.07191983,0.14001262,0.9917415,0.9933105,0.07197253,0.99485916,0.09315249,0.087531656,0.07867826,0.035047624,0.9898765,0.9909464,0.99301106,0.97941494,0.10095775,0.10432675,0.9932678,0.9945231,0.9875333,0.08574051,0.07826241,0.14407113,0.9933219,0.99249506,0.9931747,0.119154654,0.9948659,1.0,0.98503953,0.09691677,0.989786,0.99186873,0.9940104,0.991119,0.99322814,0.99451643,0.07355727,0.99708927,0.9866523,0.987886,0.08954925,0.21257485,0.99242485,0.060804628,0.9930507,0.10356428,0.992787,0.990706,0.98620516,0.988633,0.9890031,0.99187464,0.9925969,0.9914934,0.99337953,0.9946888
cnn00_dense7_conv2_augment.npy,0.861206,0.98588157,0.994861,0.98873836,0.079525776,0.9889832,0.9843537,0.20691176,0.9887345,0.17774704,0.98774236,0.9882365,0.12533858,0.0773898,0.06799804,0.055814914,0.08503423,0.17130437,0.98864555,0.9892558,0.118996866,0.98712164,0.10756663,0.092842996,0.095214866,0.12799273,0.17906992,0.051071223,0.03389296,0.14905518,0.9408477,0.12582302,0.0712724,0.106281035,0.088647045,0.23941927,0.17160113,0.98953193,0.086705625,0.15571196,0.15076621,0.9875085,0.058166344,0.068176724,0.09620744,0.17130993,0.98892957,0.98789823,0.08876368,0.9856659,0.11805989,0.11469216,0.09585442,0.04681922,0.9906887,0.99053544,0.9909472,0.98564124,0.13038275,0.13118462,0.9863915,0.9877232,0.9949471,0.10002229,0.08938507,0.16318294,0.98971933,0.9878208,0.9849396,0.1457681,0.98809826,0.98503953,1.0,0.10990922,0.98999006,0.9902681,0.98841345,0.98800087,0.9878326,0.98468375,0.09315995,0.9875748,0.99556065,0.9899199,0.10473773,0.22517307,0.9906085,0.07614773,0.98669344,0.12277297,0.9879916,0.988516,0.9947521,0.99018687,0.9907812,0.991823,0.99006224,0.98959774,0.9882497,0.9868966
cnn00_dense7_conv3_augment.npy,0.095723376,0.0980105,0.107081614,0.102577776,0.81000364,0.104786664,0.09886276,0.49074453,0.10159771,0.09062542,0.10124623,0.09852797,0.09696136,0.06604926,0.079490855,0.08059362,0.086186655,0.12275518,0.10502192,0.101849265,0.022845443,0.09691723,0.08880166,0.09080635,0.091828406,0.3498395,0.05127211,0.10300676,0.09288863,0.025919206,0.16025129,0.021145798,0.09418975,0.090134084,0.1098581,0.13918166,0.05423194,0.101552606,0.62143314,0.4747481,0.021878915,0.09771488,0.08890605,0.06412949,0.1817033,0.058383852,0.1023279,0.09767411,0.6321436,0.09412679,0.020890051,0.040293634,0.0791337,0.07267459,0.10191674,0.104905896,0.10263865,0.10487142,0.042279027,0.044796273,0.09805844,0.0960813,0.10465664,0.86880803,0.8528814,0.7166803,0.10140133,0.101924405,0.09903669,0.033895083,0.09924431,0.09691677,0.10990922,1.0,0.10369561,0.10278893,0.101099186,0.10185932,0.09960682,0.0964213,0.06482041,0.09838297,0.106894195,0.10507483,0.6929543,0.55966896,0.10294403,0.6892841,0.09740304,0.6238732,0.09945726,0.10005088,0.10973876,0.10527027,0.10222152,0.10701563,0.10243191,0.10169019,0.0990271,0.09591619
cnn00_dense7_conv4_augment.npy,0.8729233,0.99103284,0.98986614,0.9926977,0.07465259,0.9923106,0.9885977,0.19896005,0.9940286,0.1665247,0.9928556,0.99293405,0.11552818,0.069748126,0.062331244,0.049877513,0.079290316,0.15965667,0.9929463,0.9936086,0.10937221,0.99124956,0.09916875,0.08583562,0.08975413,0.12217214,0.16614439,0.04603467,0.029549522,0.13887902,0.9438899,0.1161752,0.063672684,0.09901407,0.0840155,0.22430888,0.16035889,0.993977,0.07810801,0.14725213,0.14042509,0.992824,0.05208092,0.062345177,0.089042045,0.16009873,0.99389,0.9934987,0.081191294,0.99049187,0.110027954,0.105216,0.08942643,0.042502243,0.9967115,0.9939403,0.993698,0.98688346,0.11970976,0.122027785,0.99103874,0.991571,0.99102175,0.091640316,0.084683776,0.15431474,0.9933878,0.9927935,0.9906483,0.13639413,0.9929889,0.989786,0.98999006,0.10369561,1.0,0.99363744,0.9924763,0.99388736,0.99367404,0.9903868,0.0866766,0.9915692,0.9900357,0.9935948,0.09750304,0.21830294,0.99328053,0.06840977,0.99219114,0.11407988,0.9918654,0.9919143,0.99091625,0.994938,0.99586225,0.9945777,0.99425274,0.9943957,0.9936721,0.9928667
cnn00_dense7_conv5_augment.npy,0.8671907,0.9928273,0.99125296,0.9912011,0.0742287,0.9965724,0.99225104,0.19791017,0.9938659,0.16730814,0.99362534,0.99429953,0.11390564,0.06821696,0.060653936,0.04793452,0.07773577,0.15884838,0.99263763,0.99360883,0.10693072,0.9925781,0.09822734,0.084007606,0.08766463,0.12214616,0.16374311,0.04449712,0.028763745,0.13646507,0.9424484,0.11394034,0.062560536,0.09703744,0.08288061,0.22597037,0.15783913,0.99440515,0.07884318,0.14707129,0.1378097,0.99358463,0.050559428,0.06090928,0.088433355,0.15725386,0.9964836,0.9939991,0.081304036,0.99160665,0.10721487,0.102378115,0.088382296,0.041920155,0.99335843,0.99736637,0.9968171,0.987557,0.11650121,0.11952105,0.9913637,0.99256307,0.99208266,0.09005882,0.08321452,0.15508428,0.9962848,0.9926661,0.99144226,0.13426596,0.9937002,0.99186873,0.9902681,0.10278893,0.99363744,1.0,0.9964651,0.99448395,0.9939616,0.992118,0.08475539,0.9929022,0.9905971,0.9905166,0.09747457,0.21752939,0.9962411,0.069197945,0.9924786,0.1133192,0.9916787,0.9919503,0.9924375,0.9927488,0.9935145,0.99679106,0.99673104,0.9941779,0.99358743,0.9936955
cnn00_dense7_conv6_augment.npy,0.8643119,0.9931853,0.989969,0.9902748,0.07371871,0.9943966,0.9941122,0.19603796,0.9940437,0.15986955,0.9937316,0.9943875,0.108233064,0.06411876,0.056518514,0.044148464,0.07324903,0.14882568,0.9916045,0.99329907,0.09881367,0.99383545,0.09435298,0.079783484,0.0838086,0.12052051,0.15372455,0.0414485,0.025949728,0.12783243,0.9406093,0.10607337,0.05953594,0.09318598,0.07901885,0.21305722,0.14800797,0.9938905,0.07499228,0.14549148,0.12894507,0.99395,0.047164522,0.05844055,0.08117667,0.14873573,0.99611014,0.99470127,0.07784253,0.9933386,0.099691845,0.094651856,0.084264606,0.039794497,0.9920709,0.9957897,0.99676216,0.98411053,0.10805223,0.111083,0.99190456,0.99259764,0.99068403,0.08836704,0.08168452,0.15043192,0.99634767,0.9930469,0.9929471,0.12626287,0.99460614,0.9940104,0.98841345,0.101099186,0.9924763,0.9964651,1.0,0.9944325,0.99464846,0.99397707,0.07940854,0.99429965,0.9892806,0.98963124,0.0948082,0.21674116,0.9969354,0.06585317,0.99363434,0.10913097,0.9920576,0.9911029,0.9906041,0.99140716,0.991759,0.9956704,0.99664706,0.993813,0.9941667,0.994561
cnn00_dense7_conv7_augment.npy,0.8778342,0.99418753,0.9892203,0.989606,0.07236034,0.9936333,0.9900222,0.19820747,0.997454,0.1668917,0.99528193,0.9953842,0.11068234,0.06579854,0.0598697,0.047555756,0.07661947,0.15814556,0.9963945,0.99511397,0.10864028,0.9925236,0.0951578,0.08208844,0.08648628,0.118757,0.16505131,0.04422755,0.027551532,0.13790357,0.94770294,0.11645869,0.06045945,0.09472635,0.08093709,0.22572084,0.15902269,0.9976145,0.07781361,0.14708802,0.13970698,0.9945298,0.048509724,0.05977645,0.08706717,0.15828006,0.99596804,0.9963066,0.079965785,0.9909302,0.10826548,0.10464525,0.08595149,0.039897867,0.9931298,0.99492115,0.99500376,0.9889005,0.11863881,0.12025812,0.991788,0.99274766,0.9901496,0.09007126,0.08221397,0.15455434,0.9951268,0.995431,0.9937804,0.13493596,0.9948899,0.991119,0.98800087,0.10185932,0.99388736,0.99448395,0.9944325,1.0,0.9971786,0.9921758,0.08453197,0.9932203,0.9885235,0.9903964,0.094844624,0.21820155,0.9942027,0.06810017,0.9956751,0.113031596,0.9929368,0.9934407,0.9912531,0.99178714,0.99371743,0.9955446,0.9958302,0.9972122,0.9964229,0.99495554
cnn00_dense7_conv8_augment.npy,0.8740144,0.99435073,0.98873514,0.98973185,0.07067599,0.9918218,0.9892465,0.19580553,0.99858093,0.1617986,0.99627626,0.99609035,0.10617579,0.061715864,0.05502749,0.043004483,0.07269278,0.15272279,0.9964095,0.9953958,0.10210026,0.99506646,0.09138271,0.07790364,0.08188978,0.11670211,0.15730491,0.040129095,0.024805192,0.13090199,0.94322205,0.10993847,0.057206616,0.09001912,0.07708754,0.2188678,0.15171178,0.997225,0.07531809,0.14514077,0.13241962,0.99560887,0.044736333,0.055668194,0.08122961,0.15102582,0.99510664,0.99744827,0.076719105,0.99363834,0.10193847,0.09785044,0.08212003,0.036756985,0.9935483,0.9941423,0.9954306,0.9871556,0.111835174,0.11391432,0.9938287,0.9943325,0.9891835,0.087995075,0.08061548,0.15092377,0.99586976,0.997365,0.9955629,0.12847456,0.9964824,0.99322814,0.9878326,0.09960682,0.99367404,0.9939616,0.99464846,0.9971786,1.0,0.9940044,0.08145874,0.994835,0.9888388,0.99117196,0.09222348,0.2159258,0.9947275,0.0652433,0.99816334,0.10918533,0.9947812,0.99440557,0.9901459,0.9922547,0.9941672,0.9948946,0.99575424,0.99793905,0.9983624,0.99609494
