,cnn00_dense1_conv2_augment.npy,cnn00_dense1_conv3_augment.npy,cnn00_dense1_conv4_augment.npy,cnn00_dense1_conv5_augment.npy,cnn00_dense1_conv6_augment.npy,cnn00_dense1_conv7_augment.npy,cnn01_dense1_conv8_augment.npy,cnn01_dense1_conv9_augment.npy,cnn01_dense1_conv10_augment.npy,cnn01_dense1_conv11_augment.npy,cnn00_dense2_conv2_augment.npy,cnn00_dense2_conv3_augment.npy,cnn00_dense2_conv4_augment.npy,cnn00_dense2_conv5_augment.npy,cnn00_dense2_conv6_augment.npy,cnn00_dense2_conv7_augment.npy,cnn00_dense2_conv8_augment.npy,cnn00_dense2_conv9_augment.npy,cnn00_dense2_conv10_augment.npy,cnn01_dense2_conv11_augment.npy,cnn00_dense3_conv2_augment.npy,cnn00_dense3_conv3_augment.npy,cnn00_dense3_conv4_augment.npy,cnn00_dense3_conv5_augment.npy,cnn00_dense3_conv6_augment.npy,cnn01_dense3_conv7_augment.npy,cnn00_dense3_conv8_augment.npy,cnn00_dense3_conv9_augment.npy,cnn01_dense3_conv10_augment.npy,cnn00_dense3_conv11_augment.npy,cnn00_dense4_conv2_augment.npy,cnn00_dense4_conv3_augment.npy,cnn00_dense4_conv4_augment.npy,cnn00_dense4_conv5_augment.npy,cnn01_dense4_conv6_augment.npy,cnn01_dense4_conv7_augment.npy,cnn00_dense4_conv8_augment.npy,cnn01_dense4_conv9_augment.npy,cnn00_dense4_conv10_augment.npy,cnn01_dense4_conv11_augment.npy,cnn00_dense5_conv2_augment.npy,cnn00_dense5_conv3_augment.npy,cnn01_dense5_conv4_augment.npy,cnn01_dense5_conv5_augment.npy,cnn01_dense5_conv6_augment.npy,cnn01_dense5_conv7_augment.npy,cnn00_dense5_conv8_augment.npy,cnn00_dense5_conv9_augment.npy,cnn00_dense5_conv10_augment.npy,cnn00_dense5_conv11_augment.npy,cnn01_dense6_conv2_augment.npy,cnn00_dense6_conv3_augment.npy,cnn00_dense6_conv4_augment.npy,cnn00_dense6_conv5_augment.npy,cnn01_dense6_conv6_augment.npy,cnn01_dense6_conv7_augment.npy,cnn01_dense6_conv8_augment.npy,cnn00_dense6_conv9_augment.npy,cnn01_dense6_conv10_augment.npy,cnn01_dense6_conv11_augment.npy,cnn02_dense7_conv2_augment.npy,cnn00_dense7_conv3_augment.npy,cnn01_dense7_conv4_augment.npy,cnn01_dense7_conv5_augment.npy,cnn01_dense7_conv6_augment.npy,cnn01_dense7_conv7_augment.npy,cnn01_dense7_conv8_augment.npy,cnn01_dense7_conv9_augment.npy,cnn01_dense7_conv10_augment.npy,cnn01_dense7_conv11_augment.npy,cnn02_dense8_conv2_augment.npy,cnn01_dense8_conv3_augment.npy,cnn00_dense8_conv4_augment.npy,cnn00_dense8_conv5_augment.npy,cnn01_dense8_conv6_augment.npy,cnn00_dense8_conv7_augment.npy,cnn02_dense8_conv8_augment.npy,cnn00_dense8_conv9_augment.npy,cnn00_dense8_conv10_augment.npy,cnn01_dense8_conv11_augment.npy,cnn02_dense9_conv2_augment.npy,cnn01_dense9_conv3_augment.npy,cnn01_dense9_conv4_augment.npy,cnn01_dense9_conv5_augment.npy,cnn01_dense9_conv6_augment.npy,cnn02_dense9_conv7_augment.npy,cnn02_dense9_conv8_augment.npy,cnn01_dense9_conv9_augment.npy,cnn01_dense9_conv10_augment.npy,cnn01_dense9_conv11_augment.npy,cnn01_dense10_conv2_augment.npy,cnn01_dense10_conv3_augment.npy,cnn00_dense10_conv4_augment.npy,cnn01_dense10_conv5_augment.npy,cnn01_dense10_conv6_augment.npy,cnn00_dense10_conv7_augment.npy,cnn01_dense10_conv8_augment.npy,cnn00_dense10_conv9_augment.npy,cnn01_dense10_conv10_augment.npy,cnn02_dense10_conv11_augment.npy
cnn00_dense4_conv10_augment.npy,0.5002259,0.5126518,0.53888404,0.5508001,0.5203895,0.6399613,0.5907134,0.56880623,0.59139526,0.6399896,0.4620099,0.53236794,0.50801754,0.18372887,0.9234654,0.5066723,0.4404969,0.93379164,0.93401784,0.623507,0.4071452,0.5102113,0.4442463,0.5896106,0.9153926,0.5134102,0.20042862,0.16353294,0.56422985,0.9118273,0.46252427,0.4465025,0.54872423,0.86170137,0.5835803,0.51439196,0.1860583,0.4557888,1.0,0.5776888,0.46344474,0.36490184,0.6198759,0.6155258,0.5766629,0.6519829,0.90839076,0.8754966,0.9019955,0.9125082,0.5432197,0.005308361,0.010567776,0.1524383,0.6582573,0.61698735,0.52709585,0.8851287,0.5795042,0.54234207,0.49933222,0.021878915,-0.008013183,0.5312387,0.5876968,0.54802096,0.64917654,0.59264946,0.5804133,0.6257701,0.5164424,-0.020733273,0.08319542,0.10058551,0.12873986,0.14451282,0.5513668,0.21955898,0.41192567,-0.02949922,0.510037,0.5524979,-0.030815298,0.05401034,0.6222324,0.58876073,0.5129739,0.56575173,0.6914392,0.6206337,0.4985773,0.53531826,-0.02072439,0.5833669,0.13323049,0.1451659,0.68218654,0.6510565,0.037832633,0.65735227
cnn01_dense4_conv11_augment.npy,0.71785504,0.7664261,0.83133906,0.81813645,0.82835126,0.48933282,0.8813782,0.8772398,0.8812949,0.83269805,0.7180818,0.79015654,0.83218735,0.45898318,0.63489723,0.83528626,0.83947814,0.6259927,0.60250586,0.85554165,0.7462752,0.8358205,0.8442679,0.46041274,0.62018025,0.857156,0.30184335,0.23681282,0.8629475,0.55699396,0.7661915,0.8161323,0.73117375,0.74520814,0.86776394,0.8462714,0.31193656,0.8085381,0.5776888,1.0,0.7942787,0.8107273,0.84426033,0.85410076,0.88671523,0.84469485,0.6789383,0.75521433,0.7117005,0.6731223,0.80239314,0.0685406,0.07874812,0.21903059,0.86349094,0.8850512,0.84737617,0.7521008,0.8825275,0.7937756,0.7657941,0.08302854,0.045716755,0.86032873,0.84675443,0.85203034,0.87183774,0.8703752,0.86140096,0.8798058,0.7285343,0.03700268,0.27081499,0.15967347,0.21278134,0.23309667,0.85134333,0.26545876,0.41991475,0.068152726,0.7729262,0.83212256,0.024462007,0.076668374,0.85522914,0.86719245,0.83974826,0.88180363,0.82190096,0.8619006,0.7608417,0.7962395,0.07822278,0.88175917,0.1541712,0.18099122,0.8640345,0.6699005,0.14629374,0.83783555
cnn00_dense5_conv2_augment.npy,0.8522458,0.86308324,0.86742985,0.84816605,0.8519605,0.37621927,0.8326007,0.8082671,0.79419994,0.78113306,0.87258685,0.8750535,0.8714692,0.424708,0.5325938,0.81415457,0.79660475,0.50168663,0.48474014,0.7927806,0.8867376,0.8961236,0.8486076,0.36407313,0.50607467,0.8161489,0.25903568,0.23299769,0.80717486,0.43761978,0.898371,0.88065726,0.645174,0.66214615,0.8424884,0.81695306,0.27410343,0.8103501,0.46344474,0.7942787,1.0,0.8691197,0.84265196,0.8121946,0.8171334,0.786018,0.57474357,0.6324846,0.57037467,0.5435629,0.88057387,0.07860731,0.0890439,0.21014467,0.82543635,0.8092365,0.80342376,0.6363907,0.77964795,0.74782467,0.86008453,0.0791337,0.07795553,0.813219,0.8362035,0.80218446,0.7874408,0.7850959,0.800966,0.76877743,0.78394985,0.08356996,0.22280751,0.18282479,0.18227233,0.20715405,0.77237684,0.23296481,0.41435716,0.064062685,0.86670065,0.841009,0.04703761,0.077738374,0.79587895,0.79592985,0.77139276,0.77409554,0.7402895,0.7605767,0.7775861,0.8054322,0.08721075,0.80127364,0.15175335,0.20200925,0.7739248,0.57347035,0.11981072,0.7506223
cnn00_dense5_conv3_augment.npy,0.77502316,0.82289004,0.8506882,0.8231539,0.84834206,0.30813915,0.8262189,0.81309164,0.806482,0.76106703,0.80376273,0.838853,0.8704868,0.4464752,0.43438604,0.8380391,0.8521201,0.40859768,0.39329666,0.7803558,0.84559953,0.8855649,0.87811786,0.29483038,0.41441953,0.82738215,0.24135597,0.22443461,0.82480687,0.34267738,0.8447447,0.9030616,0.6485043,0.60236067,0.8289009,0.8201086,0.2543284,0.81324446,0.36490184,0.8107273,0.8691197,1.0,0.7950622,0.79291695,0.83193374,0.7584205,0.4983491,0.5875519,0.5163144,0.4773424,0.82951796,0.068437986,0.07476349,0.1764474,0.8015923,0.81782836,0.8211489,0.5817765,0.8081414,0.736395,0.8067085,0.07267459,0.055130657,0.8236633,0.8195458,0.8063524,0.7798403,0.802209,0.81832874,0.78279537,0.73764145,0.059372667,0.23392671,0.16569245,0.16250475,0.18266973,0.80379725,0.20576176,0.3493892,0.06760898,0.8094143,0.82801914,0.03185598,0.06246956,0.8023329,0.80930054,0.806645,0.7957224,0.7198542,0.75663924,0.74759424,0.7794785,0.08185083,0.8166156,0.12246556,0.18328586,0.75536084,0.5339142,0.115233466,0.7360861
cnn01_dense5_conv4_augment.npy,0.8055656,0.83594346,0.864034,0.85563993,0.82965845,0.52877927,0.86191165,0.8600963,0.85906774,0.83977395,0.8027785,0.86469716,0.8570912,0.38597202,0.6834449,0.81085205,0.7679999,0.6615656,0.6399391,0.8445871,0.81527215,0.86841774,0.8176932,0.48251858,0.6513767,0.83018446,0.28880212,0.2652214,0.8200154,0.59025145,0.8300007,0.81991166,0.67538023,0.7634834,0.88381356,0.8742504,0.29507625,0.8299383,0.6198759,0.84426033,0.84265196,0.7950622,1.0,0.8934024,0.85682064,0.8385851,0.71023035,0.75043225,0.7011409,0.67924374,0.88878816,0.08791333,0.08521688,0.21022396,0.89620274,0.87563604,0.80790156,0.7426076,0.8085378,0.80952615,0.87070066,0.081558615,0.07977063,0.8885957,0.8841718,0.87031543,0.8815568,0.8452949,0.82736105,0.8259219,0.8525572,0.05238634,0.21258764,0.1792861,0.20810962,0.22769514,0.79120654,0.27150142,0.4682267,0.026560564,0.8617721,0.89564484,0.039495815,0.09259826,0.8277775,0.8369875,0.7773526,0.8330483,0.8042717,0.8306307,0.8552347,0.8964086,0.073254496,0.85088307,0.18609416,0.2204685,0.867457,0.68015945,0.12262869,0.83942384
cnn01_dense5_conv5_augment.npy,0.7696109,0.8274184,0.8491652,0.84802246,0.8399766,0.55794704,0.86131054,0.8768657,0.8464741,0.8380094,0.76605994,0.8424884,0.8422534,0.41579258,0.68402946,0.8212686,0.77755696,0.65857816,0.6396908,0.8227319,0.77542347,0.8628302,0.82335496,0.50768423,0.66093844,0.86629206,0.27580467,0.2525647,0.84226304,0.5867051,0.8007226,0.82053363,0.73510176,0.7798157,0.8830001,0.8700881,0.28956527,0.8189868,0.6155258,0.85410076,0.8121946,0.79291695,0.8934024,1.0,0.868391,0.84690815,0.70128715,0.75383115,0.7153655,0.68522936,0.83828896,0.072567135,0.083103,0.20651016,0.8712889,0.87517697,0.843984,0.7589236,0.8364189,0.79723567,0.833076,0.08229943,0.06385607,0.8740716,0.8776802,0.85839295,0.87918997,0.8545381,0.8386253,0.84204155,0.80602324,0.06076944,0.24057154,0.17276108,0.20389117,0.21780385,0.82819027,0.25487706,0.46800578,0.056041423,0.84793377,0.8814034,0.0337501,0.08394204,0.84305423,0.85776275,0.80132186,0.84236026,0.82443076,0.84945047,0.81398785,0.8499661,0.07306365,0.85989183,0.16526677,0.2027446,0.864651,0.6668652,0.13100697,0.83176726
cnn01_dense5_conv6_augment.npy,0.7337885,0.7959659,0.83987147,0.8267556,0.8394174,0.48204544,0.8870275,0.8907271,0.88302886,0.8332778,0.7400573,0.8114506,0.84699917,0.4576696,0.6357409,0.82482994,0.83005834,0.62037903,0.59339046,0.8371414,0.76500773,0.8577354,0.8457013,0.4471332,0.60932064,0.87320817,0.2770641,0.23405881,0.8592773,0.55274117,0.7852662,0.8409233,0.6880951,0.7452393,0.8791018,0.85413265,0.27451113,0.8017875,0.5766629,0.88671523,0.8171334,0.83193374,0.85682064,0.868391,1.0,0.8431766,0.67591894,0.7492271,0.70615315,0.66154003,0.8392923,0.0477735,0.05623262,0.1783328,0.87764317,0.89914554,0.84838533,0.7472081,0.8775591,0.7690332,0.80777234,0.051347267,0.03433774,0.88901365,0.8615565,0.8775552,0.877085,0.88976765,0.8677355,0.88381016,0.77253544,0.041035194,0.2312151,0.14621611,0.16561748,0.20505105,0.87825835,0.2546203,0.40359664,0.032897282,0.81059515,0.8577055,0.009093196,0.059227947,0.87266046,0.89866585,0.8774044,0.8961301,0.81298566,0.8501663,0.77950823,0.82083017,0.051071774,0.88705933,0.13448018,0.1852521,0.8757812,0.67362356,0.12981012,0.8396897
cnn01_dense5_conv7_augment.npy,0.7169466,0.77002215,0.8290094,0.8326549,0.8321387,0.46727547,0.8582953,0.8470882,0.83998185,0.85957134,0.7169836,0.7962799,0.8315271,0.36118224,0.6899168,0.8368194,0.8031294,0.6953418,0.67875236,0.8395214,0.7336728,0.8160681,0.8095146,0.4238585,0.6710902,0.84355044,0.23787466,0.18958056,0.8554497,0.6376626,0.7748605,0.7877376,0.68032664,0.79565775,0.8669629,0.84440315,0.25101918,0.82263005,0.6519829,0.84469485,0.786018,0.7584205,0.8385851,0.84690815,0.8431766,1.0,0.7414812,0.78761506,0.7411197,0.72201544,0.8013804,0.048960015,0.049152177,0.16971812,0.87730575,0.8577261,0.8606884,0.79208666,0.85307765,0.82721686,0.75838923,0.053797487,0.035964333,0.8087344,0.86674815,0.82133144,0.87522936,0.8433517,0.86303455,0.84633654,0.72145075,0.021940857,0.19088493,0.12496703,0.1573663,0.186502,0.8421118,0.22648652,0.43707767,0.02042611,0.78738904,0.84192455,0.0048911367,0.054500613,0.85695076,0.8541935,0.80138105,0.8115148,0.8659987,0.82975966,0.7524336,0.7797799,0.043073133,0.84909177,0.12672539,0.15143186,0.8751875,0.63426834,0.11032907,0.8393548
cnn00_dense5_conv8_augment.npy,0.5838348,0.5984832,0.63371724,0.6438852,0.6179063,0.63816524,0.6903848,0.6572486,0.6896066,0.7268115,0.55755335,0.62665623,0.62112695,0.23544209,0.9022098,0.6312561,0.5835852,0.9119439,0.9070907,0.7191059,0.52345943,0.6197182,0.56795377,0.58588153,0.89831114,0.61253446,0.22312121,0.1889972,0.669362,0.87765175,0.572526,0.56382716,0.6137541,0.8934263,0.68723154,0.62778187,0.21630144,0.5783697,0.90839076,0.6789383,0.57474357,0.4983491,0.71023035,0.70128715,0.67591894,0.7414812,1.0,0.9119273,0.90590924,0.92064625,0.6459917,0.029765183,0.029703591,0.16861574,0.75193435,0.706908,0.63219404,0.9035129,0.6808624,0.65656585,0.6045262,0.042279027,0.01645581,0.6359396,0.69065297,0.66640234,0.7407164,0.6956974,0.68429685,0.7047992,0.6120452,-0.0015180383,0.12150254,0.11895787,0.15506302,0.1681362,0.63662845,0.23242444,0.4721717,-0.011366598,0.6052634,0.6501556,-0.013689681,0.06410196,0.7203776,0.6797608,0.6118075,0.66605353,0.7684391,0.6946475,0.61872786,0.64056563,0.0050419928,0.6800098,0.15416239,0.16158819,0.77095723,0.6740502,0.05801287,0.74195504
cnn00_dense5_conv9_augment.npy,0.6263177,0.65574414,0.69861627,0.7038818,0.6950201,0.6303967,0.75492555,0.7365349,0.75102484,0.7737481,0.60188055,0.6769666,0.6940202,0.31189176,0.88522094,0.6997983,0.6584058,0.891047,0.88645136,0.7722105,0.57284904,0.6831161,0.6543998,0.58004373,0.88201314,0.6915238,0.23557815,0.1928146,0.7369742,0.8457982,0.62188596,0.6431391,0.6775243,0.9041288,0.7470867,0.693986,0.23162879,0.63286287,0.8754966,0.75521433,0.6324846,0.5875519,0.75043225,0.75383115,0.7492271,0.78761506,0.9119273,1.0,0.9195859,0.9140359,0.6906509,0.02863364,0.032305393,0.17678857,0.7995549,0.77357525,0.7105478,0.918808,0.7613053,0.69339377,0.64590466,0.044796273,0.0063348906,0.70280993,0.74051964,0.7186535,0.7935356,0.7579772,0.75180566,0.78298956,0.6413073,-0.005203333,0.16418283,0.124293484,0.15888296,0.17300181,0.72949004,0.23458923,0.4547379,0.003930173,0.65260214,0.7061913,-0.016937278,0.06439511,0.7764371,0.7541008,0.70081186,0.74322027,0.80842865,0.76961356,0.6465148,0.67376256,0.015560839,0.75991124,0.13980171,0.15960579,0.81509876,0.6976838,0.07854548,0.78325844
cnn00_dense5_conv10_augment.npy,0.5743116,0.6044089,0.6407801,0.6424118,0.6306596,0.640108,0.7088684,0.6870706,0.707478,0.72248054,0.54454315,0.6197129,0.6184173,0.2868275,0.8978212,0.62764406,0.5898814,0.91242486,0.90898776,0.71927774,0.5032851,0.6246674,0.5828157,0.57374746,0.89074373,0.64516735,0.22078514,0.17975035,0.68664294,0.8788464,0.55970585,0.57986194,0.6393198,0.8865372,0.68641263,0.6208044,0.2138001,0.5537076,0.9019955,0.7117005,0.57037467,0.5163144,0.7011409,0.7153655,0.70615315,0.7411197,0.90590924,0.9195859,1.0,0.92279166,0.6325475,-0.00018076382,0.010500141,0.15552315,0.7489938,0.7322665,0.6580832,0.9247493,0.71599513,0.62360376,0.5924816,0.020890051,-0.016102199,0.6508987,0.68437463,0.65704155,0.7505265,0.7149859,0.7011961,0.750073,0.5889055,-0.015775321,0.14196718,0.10716662,0.1390478,0.15951607,0.68730897,0.2227079,0.4251009,0.0033543028,0.5966728,0.6534394,-0.033721354,0.044942904,0.7267226,0.70895594,0.6542215,0.70052475,0.77637786,0.740499,0.5815241,0.61863154,-0.0075390036,0.7132257,0.119451694,0.14365718,0.7758594,0.6855563,0.061180886,0.74856305
cnn00_dense5_conv11_augment.npy,0.5586756,0.57476693,0.6153734,0.62291783,0.6007471,0.62038714,0.6734993,0.639225,0.67185843,0.70593464,0.52883106,0.5999722,0.59705925,0.25373557,0.8975566,0.6146605,0.568268,0.9163354,0.9174733,0.69793975,0.49229664,0.5955637,0.55219674,0.5676056,0.89540887,0.59398305,0.22205618,0.18441445,0.6563997,0.8871272,0.5412895,0.5435678,0.62603205,0.879066,0.6635885,0.59428287,0.22244796,0.54020375,0.9125082,0.6731223,0.5435629,0.4773424,0.67924374,0.68522936,0.66154003,0.72201544,0.92064625,0.9140359,0.92279166,1.0,0.6087522,0.021392815,0.028380023,0.16877894,0.7239126,0.6891662,0.6192831,0.91011727,0.6773534,0.62552845,0.5682291,0.040293634,0.0026316969,0.6085234,0.65477526,0.6358848,0.7204653,0.68472165,0.6657502,0.6983481,0.5651404,-0.006450042,0.12905072,0.12016308,0.15269624,0.16560951,0.6324293,0.22984375,0.4328131,0.0045847627,0.5689109,0.6199888,-0.019953774,0.05933252,0.7081584,0.66301554,0.5940207,0.653831,0.75681806,0.687197,0.57243586,0.5921778,0.0057777367,0.6777092,0.1373166,0.14997104,0.7531983,0.6574873,0.054983687,0.7185425
cnn01_dense6_conv2_augment.npy,0.8438379,0.85300046,0.8577522,0.84531265,0.82730764,0.4482021,0.83714974,0.821281,0.82711506,0.81568635,0.8634224,0.87857056,0.8589451,0.37752745,0.60186523,0.8088194,0.77563214,0.5745582,0.5614849,0.8167917,0.8765882,0.88660014,0.8130806,0.41664156,0.5670562,0.790009,0.2389175,0.2359634,0.8000473,0.50939566,0.88634837,0.8511678,0.6349932,0.7012484,0.85888994,0.8463646,0.24792755,0.81935024,0.5432197,0.80239314,0.88057387,0.82951796,0.88878816,0.83828896,0.8392923,0.8013804,0.6459917,0.6906509,0.6325475,0.6087522,1.0,0.07694734,0.06439098,0.17427692,0.8613068,0.8343126,0.78225094,0.6791304,0.7824576,0.77888536,0.89996535,0.068172485,0.08492385,0.8480151,0.8515458,0.8476544,0.8259211,0.80773956,0.8101759,0.78623575,0.86471635,0.08032573,0.2005492,0.1632051,0.168692,0.18797286,0.76709753,0.22554517,0.45806587,0.054047357,0.8795049,0.87304896,0.03664121,0.072831176,0.81412876,0.80684257,0.76498127,0.8066834,0.7562812,0.78298366,0.85778826,0.8751714,0.056844074,0.81249183,0.1588683,0.20122601,0.8191292,0.600485,0.10498582,0.7851244
cnn00_dense6_conv3_augment.npy,0.09421853,0.07263841,0.08790883,0.08534703,0.083348684,0.09983553,0.04881664,0.05764657,0.066280015,0.05505947,0.095779434,0.09888735,0.09603719,0.32583708,0.0362226,0.09842148,0.08773941,0.010429002,0.004717584,0.06584947,0.1036051,0.08533497,0.10414556,0.11420277,0.0316121,0.052928824,0.5991048,0.4776298,0.04997478,0.0049510095,0.0886625,0.064150825,0.12745103,0.039804667,0.078403406,0.06555944,0.5835835,0.10223841,0.005308361,0.0685406,0.07860731,0.068437986,0.08791333,0.072567135,0.0477735,0.048960015,0.029765183,0.02863364,-0.00018076382,0.021392815,0.07694734,1.0,0.8214856,0.7018953,0.066031344,0.046940576,0.037077557,0.013990552,0.034610126,0.099526554,0.07849197,0.86880803,0.6688416,0.06470406,0.051953547,0.0817427,0.0478504,0.039528057,0.025527887,0.021757139,0.079247855,0.2548602,0.6766023,0.55111265,0.7005287,0.65766776,0.012414331,0.5971515,0.065441474,0.1670319,0.06783223,0.05683136,0.75180334,0.7683568,0.055478435,0.036705032,0.016785357,0.042806923,0.048372827,0.03558844,0.09836595,0.07652928,0.7729027,0.051505245,0.7151219,0.49236614,0.051920224,0.07587156,0.6429374,0.02100322
cnn00_dense6_conv4_augment.npy,0.09928617,0.079236515,0.08623892,0.0820276,0.08840822,0.11809113,0.056276727,0.05935932,0.058504637,0.044609748,0.09415224,0.09189963,0.08320638,0.38304225,0.044240095,0.0924653,0.08168485,0.018299153,0.009484582,0.05397709,0.095820405,0.08980959,0.10747785,0.11828534,0.043557975,0.064187214,0.68294716,0.44878837,0.0573547,0.009721953,0.09186741,0.06431273,0.16381812,0.04840131,0.072809964,0.056601956,0.6729213,0.08692448,0.010567776,0.07874812,0.0890439,0.07476349,0.08521688,0.083103,0.05623262,0.049152177,0.029703591,0.032305393,0.010500141,0.028380023,0.06439098,0.8214856,1.0,0.75075257,0.055806845,0.044620484,0.051510226,0.026561175,0.04297941,0.08203121,0.079834916,0.8528814,0.53721017,0.060490355,0.050001714,0.077679485,0.045715123,0.038374096,0.016339775,0.028248668,0.064742014,0.25485998,0.6643347,0.52311933,0.74435353,0.7549928,0.0266873,0.6654531,0.0653355,0.1901289,0.07504981,0.05060509,0.71206856,0.6752026,0.05552638,0.03958052,0.026324186,0.042286087,0.048647407,0.054534186,0.06431176,0.06211663,0.8611264,0.054745596,0.663664,0.4610091,0.04376936,0.1036331,0.6698324,0.011643534
cnn00_dense6_conv5_augment.npy,0.22692847,0.2019743,0.20615235,0.1963739,0.21048194,0.1958118,0.18288228,0.18800311,0.18256158,0.1523847,0.21808654,0.21223317,0.19833192,0.4101627,0.20410258,0.20090489,0.18462175,0.16104811,0.14782776,0.17582361,0.20133741,0.20478657,0.22625564,0.24246061,0.19302268,0.18318455,0.7498426,0.53675413,0.17561744,0.14641686,0.19665344,0.17513886,0.29962873,0.2022663,0.18933158,0.16756478,0.7624464,0.18155767,0.1524383,0.21903059,0.21014467,0.1764474,0.21022396,0.20651016,0.1783328,0.16971812,0.16861574,0.17678857,0.15552315,0.16877894,0.17427692,0.7018953,0.75075257,1.0,0.17971215,0.17527963,0.17042327,0.17828584,0.17293152,0.17950764,0.18532662,0.7166803,0.51698166,0.18372498,0.17310922,0.1723245,0.16774862,0.15188293,0.13441366,0.16289918,0.15928082,0.31002614,0.621064,0.5838634,0.7825174,0.7756554,0.14381465,0.7382748,0.11047952,0.26316333,0.18327987,0.17371742,0.60373133,0.64671177,0.17360249,0.15405306,0.13673283,0.16344689,0.16445923,0.19720054,0.17058553,0.17535055,0.7053965,0.18815595,0.70059735,0.54151666,0.16815338,0.30359754,0.55469364,0.14087732
cnn01_dense6_conv6_augment.npy,0.7679864,0.81238395,0.8597775,0.85808694,0.8501291,0.49727982,0.8843966,0.8776831,0.8805308,0.8683781,0.77302384,0.8464755,0.86782825,0.37187713,0.70694935,0.83915645,0.8092105,0.69931424,0.6756031,0.8688623,0.7913373,0.8601361,0.82193434,0.45612076,0.6779919,0.8505712,0.26796278,0.22458676,0.85641855,0.63527876,0.8139196,0.8307874,0.66127145,0.79973227,0.9051155,0.8836436,0.2593044,0.8432206,0.6582573,0.86349094,0.82543635,0.8015923,0.89620274,0.8712889,0.87764317,0.87730575,0.75193435,0.7995549,0.7489938,0.7239126,0.8613068,0.066031344,0.055806845,0.17971215,1.0,0.8976017,0.84713244,0.79465723,0.8637817,0.82813036,0.8263767,0.05891901,0.057086382,0.8697607,0.8990853,0.8728678,0.90393764,0.8774004,0.88313055,0.8647974,0.7955535,0.02560735,0.18938373,0.14359356,0.17264587,0.20182681,0.84192926,0.2512704,0.45013896,0.0046727243,0.8320314,0.87935895,0.016743705,0.07634918,0.8659448,0.8777114,0.8222131,0.8551847,0.84901804,0.85165244,0.81134504,0.8501929,0.047437225,0.8676371,0.15790589,0.182881,0.8907677,0.6785602,0.11483563,0.8676639
cnn01_dense6_conv7_augment.npy,0.72303146,0.7912223,0.8483846,0.8392144,0.83751744,0.48714024,0.8883983,0.90034646,0.8945707,0.85886663,0.72922194,0.81528056,0.85281146,0.41073924,0.67012364,0.82448643,0.8145954,0.6631411,0.6337648,0.85717446,0.7531089,0.85216826,0.83264196,0.4491986,0.6363551,0.88111013,0.28094774,0.23180394,0.8673663,0.59066796,0.773279,0.8346054,0.6551798,0.76701754,0.89131176,0.8748354,0.26197794,0.82212234,0.61698735,0.8850512,0.8092365,0.81782836,0.87563604,0.87517697,0.89914554,0.8577261,0.706908,0.77357525,0.7322665,0.6891662,0.8343126,0.046940576,0.044620484,0.17527963,0.8976017,1.0,0.86716676,0.78077924,0.8877306,0.7895381,0.8002486,0.042685434,0.036339108,0.89935666,0.8958374,0.87596345,0.9035779,0.8972682,0.8930815,0.9051356,0.782016,0.015940927,0.20457391,0.13815926,0.15702698,0.20386788,0.8808883,0.25823686,0.41233113,2.4804654e-05,0.8111143,0.8834013,0.0028587095,0.06850906,0.8582473,0.9033969,0.8686489,0.8940391,0.83398414,0.8739039,0.7946411,0.8414461,0.034048513,0.8966531,0.14565612,0.18433201,0.88899827,0.7063746,0.12508543,0.87884516
cnn01_dense6_conv8_augment.npy,0.70170224,0.7761734,0.827032,0.82918686,0.84866536,0.42141333,0.85608566,0.8657916,0.8316445,0.8296595,0.7176562,0.7855565,0.84707785,0.4119036,0.5844504,0.8526068,0.8420526,0.57100105,0.55316126,0.81800246,0.7440828,0.8291781,0.84121406,0.37792048,0.56495464,0.8760668,0.2459781,0.19943766,0.8830407,0.5016175,0.7778934,0.8339238,0.6861612,0.7198161,0.8677031,0.84826237,0.25579354,0.83383775,0.52709585,0.84737617,0.80342376,0.8211489,0.80790156,0.843984,0.84838533,0.8606884,0.63219404,0.7105478,0.6580832,0.6192831,0.78225094,0.037077557,0.051510226,0.17042327,0.84713244,0.86716676,1.0,0.7267232,0.87109476,0.7929359,0.7501802,0.04557063,0.026738629,0.8215943,0.8776116,0.81045765,0.8624977,0.8503401,0.8752312,0.85523164,0.6907586,0.031209346,0.2233472,0.12363902,0.15588416,0.18457726,0.8857072,0.21762836,0.40926352,0.047409277,0.7918,0.8450181,0.0067407317,0.04726891,0.85876906,0.86431104,0.846517,0.83336693,0.8342861,0.8371627,0.7212803,0.7591989,0.051299658,0.8493831,0.11557701,0.15166312,0.83644116,0.6117344,0.12225908,0.81564194
